Wall time,Step,Value
1682269099.7289896,359800,40.0
1682269105.1195812,360000,40.0
1682269123.9855506,360700,40.0
1682269132.0438623,361000,40.0
1682269140.2052784,361300,40.0
1682269145.6444042,361500,40.0
1682269159.1701007,362000,40.0
1682269202.4419975,363600,40.0
1682269207.8739984,363800,40.0
1682269210.6192937,363900,40.0
1682269221.4278502,364300,40.0
1682269224.1358316,364400,40.0
1682269234.9431682,364800,40.0
1682269240.3576412,365000,40.0
1682269256.6111102,365600,40.0
1682269259.2860599,365700,40.0
1682269278.2208078,366400,40.0
1682269310.62893,367600,40.0
1682269324.20166,368100,40.0
1682269332.2219877,368400,40.0
1682269356.42682,369300,40.0
1682269359.1378834,369400,40.0
1682269375.3404262,370000,40.0
1682269378.037714,370100,40.0
1682269415.9095685,371500,40.0
1682269426.6982324,371900,40.0
1682269432.1490018,372100,40.0
1682269437.5274246,372300,40.0
1682269445.5880916,372600,40.0
1682269453.716581,372900,40.0
1682269478.0648053,373800,40.0
1682269494.208882,374400,40.0
1682269499.6459246,374600,40.0
1682269529.3404903,375700,40.0
1682269532.0227757,375800,40.0
1682269548.2170303,376400,40.0
1682269567.1122122,377100,40.0
1682269631.9992735,379500,40.0
1682269640.1570196,379800,40.0
1682269648.2498267,380100,40.0
1682269653.6634624,380300,40.0
1682269710.4528773,382400,40.0
1682269718.591176,382700,40.0
1682269729.3797204,383100,40.0
1682269732.0696096,383200,40.0
1682269734.7715523,383300,40.0
1682269750.9609587,383900,40.0
1682269759.1406846,384200,40.0
1682269764.4659884,384400,40.0
1682269788.7998545,385300,40.0
1682269799.567249,385700,40.0
1682269807.6930194,386000,40.0
1682269821.2696974,386500,40.0
1682269842.9244652,387300,40.0
1682269853.696726,387700,40.0
1682269859.0917132,387900,40.0
1682269864.5232837,388100,40.0
1682269899.6268022,389400,40.0
1682269905.0005271,389600,40.0
1682269913.0895195,389900,40.0
1682269945.537945,391100,39.0
1682269956.347376,391500,39.0
1682269969.863611,392000,39.0
1682269975.2856314,392200,39.0
1682270002.3705466,393200,39.0
1682270007.6997056,393400,39.0
1682270013.1145525,393600,39.0
1682270048.2191737,394900,39.0
1682270064.484176,395500,39.0
1682270091.5397084,396500,39.0
1682270105.1271389,397000,39.0
1682270124.04587,397700,39.0
1682270132.1769648,398000,39.0
1682270137.618014,398200,39.0
1682270191.666638,400200,39.0
1682270194.3320968,400300,39.0
1682270197.0178707,400400,39.0
1682270210.6167917,400900,39.0
1682270216.0482123,401100,39.0
1682270232.2231174,401700,39.0
1682270243.0084207,402100,39.0
1682270264.597248,402900,39.0
1682270267.333563,403000,39.0
1682270280.9168742,403500,39.0
1682270283.594927,403600,39.0
1682270294.461885,404000,39.0
1682270324.4583755,405100,39.0
1682270340.6406634,405700,39.0
1682270356.8920834,406300,39.0
1682270364.9282348,406600,39.0
1682270394.7664247,407700,39.0
1682270405.5832243,408100,39.0
1682270416.4311655,408500,39.0
1682270421.876545,408700,39.0
1682270435.413883,409200,39.0
1682270446.2436976,409600,39.0
1682270459.8289065,410100,39.0
1682270473.37543,410600,39.0
1682270484.1959004,411000,39.0
1682270486.8946388,411100,39.0
1682270492.3245263,411300,39.0
1682270516.5370488,412200,39.0
1682270519.248318,412300,39.0
1682270548.983964,413400,39.0
1682270554.4379601,413600,39.0
1682270557.0988882,413700,39.0
1682270575.908621,414400,39.0
1682270581.2264533,414600,39.0
1682270584.0177002,414700,39.0
1682270586.7330084,414800,39.0
1682270589.3983376,414900,39.0
1682270600.244218,415300,39.0
1682270605.6088066,415500,39.0
1682270665.2745974,417700,39.0
1682270673.3663177,418000,39.0
1682270711.2625554,419400,39.0
1682270724.8324769,419900,39.0
1682270727.513961,420000,39.0
1682270732.892829,420200,39.0
1682270754.5480301,421000,39.0
1682270768.074906,421500,39.0
1682270787.085544,422200,39.0
